name,taxid,ERR14789334,ERR14789335,ERR14789336,ERR14789337,ERR14789338,ERR14789339,ERR14789340,ERR14789341,ERR14789342,ERR14789343,ERR14789344,ERR14789345,ERR14789346,ERR14789347,ERR14789348,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
                Gemycircularvirus,1542744,,3.29,,,,,,1.56,0.86,,,6.1,,,,9852.0,Alces alces,Monodnaviria,Shotokuvirae,Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,Gemycircularvirus,Gemycircularvirus lepam1,
              Cheoctovirus,1623281,0.89,,,,,,1.11,,,,,1.35,,,0.4,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Cheoctovirus,unclassified Cheoctovirus,,dsDNA
              Liefievirus,1623288,0.13,,,,,,,,,,,,,,,246196.0,Mycolicibacterium smegmatis MC2 155,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Liefievirus,Liefievirus halo,Mycobacterium virus Halo,dsDNA
              Skunavirus,1623305,0.22,,,0.01,0.37,,0.45,1.44,,0.37,0.99,,,,0.18,1358.0,Lactococcus lactis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Skunavirus,unclassified Skunavirus,,dsDNA
              Hollowayvirus,1720324,0.1,,0.44,,,,0.31,,,,,,,,0.09,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Hollowayvirus,unclassified Hollowayvirus,,dsDNA
                  Alphatrevirus,1910951,0.12,,,,,,0.24,,,0.22,0.25,,,,,561.0,Escherichia,Monodnaviria,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Bullavirinae,Alphatrevirus,
                  Kagunavirus,1910992,0.67,1.55,0.67,,0.78,,0.73,0.49,,0.64,0.5,0.64,,0.04,0.24,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sarkviridae,Guernseyvirinae,Kagunavirus,dsDNA
                  Cornellvirus,1910993,,0.88,,,,,0.96,,,,,,,,0.23,340188.0,Salmonella enterica subsp. enterica serovar Cerro,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Sarkviridae,Guernseyvirinae,Cornellvirus,dsDNA
                  Alphacarmovirus,1911599,0.1,,,,,,,,,0.22,,,,,,,,,,,,,,,,
                  Gammacarmovirus,1911601,1.64,,,,0.92,,,,0.4,0.29,0.4,0.37,0.01,,0.24,,,,,,,,,,,
                  Mosigvirus,1913652,,,,,,,,,,,,,0.01,,,244319.0,Escherichia coli O26:H11,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tevenvirinae,Mosigvirus,dsDNA
              Vequintavirus,1914852,0.15,,,,,,0.26,,,0.19,0.36,,,,0.25,197.0,Campylobacter jejuni,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vequintavirus,Vequintavirus PDX,Vequintavirus FFH2,dsDNA
              Obolenskvirus,1915205,,,,,,,0.39,,,,,,,,,470.0,Acinetobacter baumannii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Obolenskvirus,unclassified Obolenskvirus,,dsDNA
              Mapvirus,1920750,0.13,,,,,,,,,,,,,,,1770.0,Mycobacterium avium subsp. paratuberculosis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mapvirus,Mapvirus Ff47,,dsDNA
                  Gamaleyavirus,1920753,0.19,,,0.02,,,,,,0.21,,,,,0.15,1884818.0,Escherichia sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Enquatrovirinae,Gamaleyavirus,dsDNA
                  Litunavirus,1920762,0.24,,,,,,,,,,,,0.01,,,208964.0,Pseudomonas aeruginosa PAO1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Migulavirinae,Litunavirus,dsDNA
                  Drulisvirus,1920774,0.2,,0.42,0.02,,,0.26,,,,,,,0.09,0.19,470.0,Acinetobacter baumannii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Slopekvirinae,Drulisvirus,dsDNA
                Webervirus,1920860,0.17,0.41,,0.02,0.41,,1.85,,,0.26,0.4,0.34,,,0.35,548.0,Klebsiella aerogenes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Drexlerviridae,Webervirus,Webervirus F20,dsDNA
                  Tlsvirus,1920865,,,0.39,,,,,,,,,,,,,184912.0,Citrobacter sp. TSA-1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Drexlerviridae,Tempevirinae,Tlsvirus,dsDNA
                  Pakpunavirus,1921407,0.11,,,,,,,,,,,,,,,3374103.0,Limnohabitans sp. DCL3,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vandenendeviridae,Skurskavirinae,Pakpunavirus,dsDNA
              Septimatrevirus,1921544,0.1,,,,,,0.81,,,,,,,,0.1,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Septimatrevirus,Septimatrevirus C1,Septimatrevirus sv73,dsDNA
                Gemykibivirus,1941236,0.37,2.24,,,0.75,,0.57,5.26,2.39,0.19,0.35,3.97,,,0.37,9662.0,Meles meles,Monodnaviria,Shotokuvirae,Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,Gemykibivirus,Gemykibivirus badas1,
              Mudcatvirus,1982088,,,,,,,,0.28,1.7,,,,,,,1771959.0,[Arthrobacter] sp. ATCC 21022,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Mudcatvirus,Mudcatvirus arcadia,,dsDNA
              Gordonvirus,1982152,0.12,,,,,,,0.26,6.65,,,,,,0.1,1667.0,Arthrobacter sp.,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Gordonvirus,Gordonvirus breylor17,,dsDNA
              Nipunavirus,1982239,,,,,0.78,,0.24,,,,,,,,,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Nipunavirus,Nipunavirus quinobequin,Nipunavirus NP1,dsDNA
              Pepyhexavirus,1982367,1.57,1.98,0.45,,,,,2.7,0.53,,1.78,,,0.04,0.82,1827.0,Rhodococcus,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Pepyhexavirus,Pepyhexavirus pepy6,,dsDNA
                  Johnsonvirus,1982576,0.1,,,,,,,,,,,,0.02,,,552.0,Erwinia amylovora,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Erskinevirinae,Johnsonvirus,dsDNA
                  Luzseptimavirus,1982594,,,,,,,,,,,,,0.23,,,,,,,,,,,,,
                Slopekvirus,1985328,,,,,,,,,,,,,0.04,,,548.0,Klebsiella aerogenes,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Slopekvirus,Slopekvirus eap3,dsDNA
                Gemygorvirus,1985366,,,,,,,,0.47,,,,0.32,,,,1.0,root,Monodnaviria,Shotokuvirae,Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,Gemygorvirus,Gemygorvirus hydro1,
                Gemykrogvirus,1985367,,,,,,,,0.42,,0.29,,0.34,,,,7460.0,Apis mellifera,Monodnaviria,Shotokuvirae,Cressdnaviricota,Repensiviricetes,Geplafuvirales,Genomoviridae,Gemykrogvirus,Gemykrogvirus apime1,
                  Friunavirus,1985711,,,,,,,,,,,0.28,,,,,470.0,Acinetobacter baumannii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Beijerinckvirinae,Friunavirus,dsDNA
                  Przondovirus,1985720,,,,,,,,,,,,,0.04,0.39,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Przondovirus,dsDNA
                  Pradovirus,1985733,,,,0.16,,,0.24,,,,,,,,,456327.0,Xanthomonas euvesicatoria,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autonotataviridae,Gujervirinae,Pradovirus,dsDNA
                Wildcatvirus,1993858,,,,,,,,0.26,,,,,,,,1763.0,Mycobacterium,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vilmaviridae,Wildcatvirus,unclassified Wildcatvirus,dsDNA
          Pandoravirus,2060084,,,,,,,1.38,,,,,1.21,0.03,,0.27,,,,,,,,,,,
                  Ithacavirus,2169643,,,,,,,,,,0.41,,,,,,98360.0,Salmonella enterica subsp. enterica serovar Dublin,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Humphriesvirinae,Ithacavirus,dsDNA
              Bingvirus,2560103,,,,,,,,,,,,,0.02,,0.08,1916.0,Streptomyces lividans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Bingvirus,Bingvirus bing,,dsDNA
              Chakrabartyvirus,2560113,,,,,,,,,,,,,0.1,,,303.0,Pseudomonas putida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chakrabartyvirus,Chakrabartyvirus pf16,,dsDNA
                  Coguvirus,2560118,0.51,,,,,,,,,,,,,,,93385.0,Brassica rapa subsp. chinensis,Riboviria,Orthornavirae,Negarnaviricota,Polyploviricotina,Bunyaviricetes,Hareavirales,Phenuiviridae,Coguvirus,-ssRNA
              Dismasvirus,2560122,0.13,16.92,,,,,2.04,1.06,1.33,0.19,,,,,0.18,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Dismasvirus,unclassified Dismasvirus,,dsDNA
              Farahnazvirus,2560130,0.09,,,,,,0.33,0.85,0.87,,,,,,,82380.0,Microbacterium oxydans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Farahnazvirus,Farahnazvirus ISF9,,dsDNA
              Fipvunavirus,2560132,0.09,,,,,,,,,0.17,,,,,,96345.0,Flavobacterium psychrophilum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Fipvunavirus,unclassified Fipvunavirus,,dsDNA
                  Flaumdravirus,2560133,1.0,,,,,,,,,,,,1.5,,,83964.0,Pseudomonas coronafaciens pv. porri,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vandenendeviridae,Gorskivirinae,Flaumdravirus,dsDNA
              Gustavvirus,2560144,,,,,,0.75,,,,,,,,,,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Gustavvirus,Gustavvirus gustav,,dsDNA
                Locarnavirus,2560169,,,,,,,,,,0.4,,,,,,1.0,root,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Picornavirales,Marnaviridae,Locarnavirus,Locarnavirus jerichoensis,
                Napahaivirus,2560184,,,,,,,,,,,,,,0.14,,286.0,Pseudomonas,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autonotataviridae,Napahaivirus,Napahaivirus VSW3,dsDNA
                  Otagovirus,2560197,0.29,,,,,,0.48,,,,,,3.96,,,204039.0,Dickeya dianthicola,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vandenendeviridae,Gorskivirinae,Otagovirus,dsDNA
              Peatvirus,2560201,,,,,,,,,,,,,,,3.33,29471.0,Pectobacterium atrosepticum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Peatvirus,Peatvirus peat2,,dsDNA
                  Phimunavirus,2560202,0.26,,0.66,0.46,,0.78,0.36,,,0.37,0.28,,,,,29471.0,Pectobacterium atrosepticum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Corkvirinae,Phimunavirus,dsDNA
              Plaisancevirus,2560204,0.66,,,,,,,,,,,,,,0.09,303.0,Pseudomonas putida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Plaisancevirus,Plaisancevirus PMW,,dsDNA
              Popoffvirus,2560208,0.16,,,0.01,,,1.08,,,0.38,0.45,,,,0.1,645.0,Aeromonas salmonicida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Popoffvirus,Popoffvirus pv56,,dsDNA
              Scapunavirus,2560225,,,,,,,,,,,,,,,0.08,1930.0,Streptomyces scabiei,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Scapunavirus,unclassified Scapunavirus,,dsDNA
                Sugarlandvirus,2560233,,,,0.01,,,,,,,,,,0.03,,573.0,Klebsiella pneumoniae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Demerecviridae,Sugarlandvirus,Sugarlandvirus AmPhEK80,dsDNA
                Tulanevirus,2560244,0.12,,,,,,,,,0.24,,,,,0.09,645.0,Aeromonas salmonicida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Pantevenvirales,Straboviridae,Tulanevirus,Tulanevirus bteighttwo,dsDNA
              Vicosavirus,2560248,,,,0.07,,,,,,,,,,,,564423.0,Pseudomonas tolaasii NCPPB 2192,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Vicosavirus,Vicosavirus NV1,,dsDNA
                  Epseptimavirus,2732017,,,,0.01,,,,,,,,,,,,83333.0,Escherichia coli K-12,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Demerecviridae,Markadamsvirinae,Epseptimavirus,dsDNA
                  Apdecimavirus,2732676,0.15,,,,,,,,,,,,,,,,,,,,,,,,,
                  Berlinvirus,2732677,,,,,,,,,,,,,0.01,0.15,,546.0,Citrobacter freundii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Berlinvirus,dsDNA
                  Caroctavirus,2732678,,,,,,,,,,,,,0.01,,,,,,,,,,,,,
                  Ghunavirus,2732683,,,,,,,,,,,,,4.64,0.81,,317.0,Pseudomonas syringae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Ghunavirus,dsDNA
                  Jarilovirus,2732685,,,,,,,,,,,,,,0.06,,555.0,Pectobacterium carotovorum subsp. carotovorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Jarilovirus,dsDNA
                  Kayfunavirus,2732686,,,,,,,,,,,,,0.02,0.54,,1.0,root,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Kayfunavirus,dsDNA
                  Pektosvirus,2732689,,,,,,,,,,,,,,0.12,,29471.0,Pectobacterium atrosepticum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Pektosvirus,dsDNA
                  Phutvirus,2732690,,,,,1.9,,,,,,,,,0.03,,70775.0,Pseudomonas plecoglossicida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Phutvirus,dsDNA
                  Pifdecavirus,2732691,,,,,,,,,,,,,4.86,,,1211579.0,Pseudomonas putida NBRC 14164,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Pifdecavirus,dsDNA
                  Pijolavirus,2732692,,,,1.38,,,0.78,,,,,,0.35,8.68,,,,,,,,,,,,
                  Teetrevirus,2732693,,,,,,,,,,,,,0.01,0.36,,543.0,Enterobacteriaceae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autotranscriptaviridae,Studiervirinae,Teetrevirus,dsDNA
                  Troedvirus,2732694,,,,,,,,,,,,,0.01,0.14,,,,,,,,,,,,
                Tunggulvirus,2732909,1.14,,,94.62,,,,,0.83,,,,,0.55,0.51,287.0,Pseudomonas aeruginosa,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Tunggulvirus,Tunggulvirus f2,dsDNA
                  Kantovirus,2732920,,,,,,,,,,,,,,1.12,,303.0,Pseudomonas putida,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Corkvirinae,Kantovirus,dsDNA
                  Kotilavirus,2732921,,,,,,,,,,,,,,0.56,,554.0,Pectobacterium carotovorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Corkvirinae,Kotilavirus,dsDNA
                  Stompvirus,2732922,,,,,,,,,,0.17,,,,,,1778540.0,Dickeya fangzhongdai,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Corkvirinae,Stompvirus,dsDNA
                  Kirikabuvirus,2732923,,,,0.29,,,,,,,,,,73.12,,46677.0,Pseudomonas agarici,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Krylovirinae,Kirikabuvirus,dsDNA
                Stubburvirus,2732924,,,,,,,,,,0.98,,,,,,208964.0,Pseudomonas aeruginosa PAO1,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Autographivirales,Autoscriptoviridae,Stubburvirus,Stubburvirus LKA1,dsDNA
                  Carltongylesvirus,2732960,0.11,,,,,,,,,,,,,,,511145.0,Escherichia coli str. K-12 substr. MG1655,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chaseviridae,Cleopatravirinae,Carltongylesvirus,dsDNA
                  Pahsextavirus,2732963,0.14,,,,,0.64,,,,,,,,,0.29,196024.0,Aeromonas dhakensis,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Chaseviridae,Nefertitivirinae,Pahsextavirus,dsDNA
              Saclayvirus,2733128,,,,,,,0.33,,,,,,,,,470.0,Acinetobacter baumannii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Saclayvirus,unclassified Saclayvirus,,dsDNA
                Shizishanvirus,2733148,,,,,,,,,,,,,10.37,,,294.0,Pseudomonas fluorescens,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Shizishanvirus,Shizishanvirus phCDa,dsDNA
              Apricotvirus,2733166,0.31,,,,,,,,,,,,,,,2055.0,Gordonia terrae,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Apricotvirus,Apricotvirus apricot,,dsDNA
              Feofaniavirus,2733174,,7.02,,,,,,0.89,,,,,,,0.36,551.0,Erwinia,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Feofaniavirus,Feofaniavirus Eho49,,dsDNA
              Krampusvirus,2733184,,,,,,,0.48,1.2,,,,,,,,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Krampusvirus,unclassified Krampusvirus,,dsDNA
              Maxrubnervirus,2733193,,,,,,,0.24,0.28,,,,,,,,129847.0,Pseudomonas grimontii,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Maxrubnervirus,Maxrubnervirus PMBT3,,dsDNA
              Rogerhendrixvirus,2733204,,,,,,,,,,,,,,,0.12,199592.0,Microbacterium paraoxydans,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Rogerhendrixvirus,unclassified Rogerhendrixvirus,,dsDNA
              Squashvirus,2733215,,,,,,,,,,,0.33,,,,,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Squashvirus,unclassified Squashvirus,,dsDNA
                    Betanucleorhabdovirus,2733248,,,,0.06,,,,,,,,,,,,,,,,,,,,,,
                  Fadolivirus,2763561,,,,0.04,,,,,,,,,,,,5778.0,Vermamoeba vermiformis,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Klosneuvirinae,Fadolivirus,
                Alehxovirus,2842364,0.11,,1.8,,0.64,,,,,,0.45,,,0.04,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Timlovirales,Steitzviridae,Alehxovirus,Alehxovirus humivicinum,+ssRNA
                Andihavirus,2842377,0.96,,,,,,,,,,,,,,,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Solspiviridae,Andihavirus,Andihavirus borborohabitans,+ssRNA
                Apeevirus,2842379,,,,,0.37,,,,,,,,,,0.08,70347.0,Acinetobacter higginsii,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Duinviridae,Apeevirus,Apeevirus quebecense,+ssRNA
                Ashucavirus,2842389,,,,,,,,,,,,,,,0.18,1.0,root,Riboviria,Orthornavirae,Lenarviricota,Leviviricetes,Norzivirales,Fiersviridae,Ashucavirus,Ashucavirus caenicola,+ssRNA
              Akonivirus,2842540,0.11,,,,,,0.86,,,0.24,,,,,0.11,104336.0,Microbacterium foliorum,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Akonivirus,Akonivirus akoni,,dsDNA
                  Aoqinvirus,2842544,,,,,,,,,,,,,0.01,,,375451.0,Roseobacter denitrificans OCh 114,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Rhodovirinae,Aoqinvirus,dsDNA
                Cbunavirus,2842586,0.7,0.41,0.45,0.03,1.01,1.17,0.4,0.59,,1.04,0.35,,0.01,0.04,0.37,562.0,Escherichia coli,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes incertae sedis,Schitoviridae,Cbunavirus,unclassified Cbunavirus,dsDNA
