name,taxid,ERR14789368,ERR14789369,ERR14789370,ERR14789371,ERR14789372,ERR14789373,ERR14789374,ERR14789375,ERR14789376,ERR14789377,ERR14789378,ERR14789379,ERR14789380,ERR14789381,ERR14789382,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
Marafivirus,12051,0.22,0.6,0.34,0.48,1.03,0.26,,,,,,,0.3,,,2711.0,Citrus sinensis,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,Marafivirus citri,+ssRNA
Marafivirus,12051,0.22,0.6,0.34,0.48,1.03,0.26,,,,,,,0.3,,,29760.0,Vitis vinifera,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,Marafivirus asteroides,+ssRNA
Marafivirus,12051,0.22,0.6,0.34,0.48,1.03,0.26,,,,,,,0.3,,,4577.0,Zea mays,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,Marafivirus maydis,+ssRNA
Marafivirus,12051,0.22,0.6,0.34,0.48,1.03,0.26,,,,,,,0.3,,,381124.0,Zea mays subsp. mays,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,Marafivirus maydis,+ssRNA
Marafivirus,12051,0.22,0.6,0.34,0.48,1.03,0.26,,,,,,,0.3,,,3760.0,Prunus persica,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,Marafivirus nucipersicae,+ssRNA
Marafivirus,12051,0.22,0.6,0.34,0.48,1.03,0.26,,,,,,,0.3,,,4498.0,Avena sativa,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,Marafivirus avenae,+ssRNA
Marafivirus,12051,0.22,0.6,0.34,0.48,1.03,0.26,,,,,,,0.3,,,4513.0,Hordeum vulgare,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,Marafivirus avenae,+ssRNA
Marafivirus,12051,0.22,0.6,0.34,0.48,1.03,0.26,,,,,,,0.3,,,4145.0,Olea,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,Marafivirus oleae,+ssRNA
Marafivirus,12051,0.22,0.6,0.34,0.48,1.03,0.26,,,,,,,0.3,,,4146.0,Olea europaea,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,Marafivirus oleae,+ssRNA
Marafivirus,12051,0.22,0.6,0.34,0.48,1.03,0.26,,,,,,,0.3,,,143041.0,Sorghum x almum,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,Marafivirus sorghi,+ssRNA
Marafivirus,12051,0.22,0.6,0.34,0.48,1.03,0.26,,,,,,,0.3,,,38727.0,Panicum virgatum,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Marafivirus,unclassified Marafivirus,+ssRNA
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,35608.0,Artemisia annua,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus ARTVA,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,69266.0,Vaccinium corymbosum,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus BSSV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,472369.0,Vaccinium angustifolium,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus BSSV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,3394667.0,Vaccinium sp.,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus BSSV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,4509.0,Dactylis glomerata,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus CFMV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,4565.0,Triticum aestivum,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus CFMV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,112607.0,Cymbidium goeringii,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus CYCMV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,80369.0,Imperata cylindrica,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus IYMV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,1056900.0,Ophiuros exaltatus,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus IYMV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,3879.0,Medicago sativa,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus LTSV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,78534.0,Trigonella foenum-graecum,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus LTSV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,3649.0,Carica papaya,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus PLYV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,126903.0,Physalis peruviana,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus PHYRMV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,4530.0,Oryza sativa,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus RYMV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,4577.0,Zea mays,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus ROMOV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,4498.0,Avena sativa,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus RGMOV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,206309.0,Sesbania grandiflora,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SEMV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,8570.0,Serpentes,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SMAMV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,81866.0,Nicotiana clevelandii,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SNMOV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,85267.0,Solanum nodiflorum,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SNMOV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,3885.0,Phaseolus vulgaris,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SBMV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,3847.0,Glycine max,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SCPMV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,3915.0,Vigna mungo,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SCPMV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,3917.0,Vigna unguiculata,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SCPMV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,3162414.0,Rubus sp.,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SOMV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,3900.0,Trifolium subterraneum,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SCMOV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,3711.0,Brassica rapa,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus TROV,
Sobemovirus,12137,0.77,1.88,1.4,1.63,0.99,0.49,0.66,1.74,3.03,1.06,0.86,,1.3,1.77,0.41,49454.0,Nicotiana velutina,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus VTMOV,
Tombusvirus,12141,10.75,16.22,19.7,17.46,21.6,23.79,14.78,19.75,27.83,5.86,5.27,4.95,18.52,21.62,18.55,,,,,,,,,,,
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,3864.0,Lens culinaris,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,3870.0,Lupinus albus,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,3885.0,Phaseolus vulgaris,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,3888.0,Lathyrus oleraceus,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,3906.0,Vicia faba,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,3907.0,Vicia faba var. minor,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,3912.0,Vicia narbonensis,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,3920.0,Vigna unguiculata subsp. unguiculata,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,4076.0,Datura stramonium,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,4100.0,Nicotiana benthamiana,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,4102.0,Petunia x hybrida,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,49792.0,Anagyris,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,49793.0,Anagyris foetida,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,81866.0,Nicotiana clevelandii,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,118703.0,Nicotiana megalosiphon,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,299721.0,Sulla coronaria,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,1215880.0,Vicia faba var. major,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,172790.0,Solanum phureja,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus latandigenum,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,4088.0,Nicotiana quadrivalvis var. bigelovii,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus mosandigenum,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,4113.0,Solanum tuberosum,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus mosandigenum,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,113195.0,Asclepias viridis,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,unclassified Tymovirus,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,184140.0,Sicyos edulis,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus chayotis,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,165789.0,Capsicum annuum var. glabriusculum,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus chiltepini,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,255860.0,Diascia,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,unclassified Tymovirus,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,45834.0,Solanum dulcamara,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus dulcamarae,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,4081.0,Solanum lycopersicum,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus melongenae,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,4111.0,Solanum melongena,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus melongenae,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,45840.0,Solanum seaforthianum,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus melongenae,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,65352.0,Erysimum,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus erysimi,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,53866.0,Desmodium,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus kennedyae,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,53889.0,Indigofera australis,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus kennedyae,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,76709.0,Kennedia rubicunda,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus kennedyae,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,227725.0,Solanum quitoense,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus naranjillae,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,4149.0,Scrophulariaceae,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus nemesiae,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,87080.0,Vigna oblongifolia,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus abelmoschi,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,200306.0,Nicotiana occidentalis subsp. hesperis,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus abelmoschi,+ssRNA
Tymovirus,12148,0.62,0.38,0.56,,0.87,0.93,0.35,,0.45,,,,0.68,1.5,,200313.0,Nicotiana occidentalis,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus abelmoschi,+ssRNA
