name,taxid,ERR14789259,ERR14789260,ERR14789261,ERR14789262,ERR14789263,ERR14789264,ERR14789265,ERR14789266,ERR14789267,ERR14789268,ERR14789269,ERR14789270,ERR14789271,ERR14789272,ERR14789273,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,210652.0,Mungos mungo,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,298886.0,Meriones libycus,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,447135.0,Myodes glareolus,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,1608482.0,Herpailurus yagouaroundi,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,30650.0,Gliridae,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,45479.0,Cynomys gunnisoni,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,45480.0,Cynomys ludovicianus,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,99825.0,Cynomys leucurus,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,99826.0,Cynomys mexicanus,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,99827.0,Cynomys parvidens,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,226685.0,Heliosciurus ruwenzorii,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,40843.0,Macaca tonkeana,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,54292.0,Apodemus flavicollis,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,134910.0,Apodemus uralensis,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,9823.0,Sus scrofa,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,9654.0,Procyon lotor,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,30548.0,Mephitis mephitis,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,41262.0,Tatera,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,300414.0,Variola,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Orthopoxvirus,10242,,,,,,,,,,,,,0.11,,,100895.0,Microtus californicus,Varidnaviria,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Chordopoxvirinae,Orthopoxvirus,
Rhadinovirus,10379,0.09,,,,,,,,,,,,,,,9506.0,Ateles,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,dsDNA
Rhadinovirus,10379,0.09,,,,,,,,,,,,,,,9685.0,Felis catus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,dsDNA
Rhadinovirus,10379,0.09,,,,,,,,,,,,,,,9689.0,Panthera leo,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,dsDNA
Rhadinovirus,10379,0.09,,,,,,,,,,,,,,,33548.0,Colobus guereza,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,dsDNA
Rhadinovirus,10379,0.09,,,,,,,,,,,,,,,48008.0,Oligoryzomys microtis,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,dsDNA
Rhadinovirus,10379,0.09,,,,,,,,,,,,,,,9542.0,Macaca fuscata,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,dsDNA
Rhadinovirus,10379,0.09,,,,,,,,,,,,,,,9544.0,Macaca mulatta,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,dsDNA
Rhadinovirus,10379,0.09,,,,,,,,,,,,,,,9545.0,Macaca nemestrina,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,dsDNA
Rhadinovirus,10379,0.09,,,,,,,,,,,,,,,10129.0,Apodemus sylvaticus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,dsDNA
Rhadinovirus,10379,0.09,,,,,,,,,,,,,,,9521.0,Saimiri sciureus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,dsDNA
Rhadinovirus,10379,0.09,,,,,,,,,,,,,,,10090.0,Mus musculus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,dsDNA
Rhadinovirus,10379,0.09,,,,,,,,,,,,,,,447135.0,Myodes glareolus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Gammaherpesvirinae,Rhadinovirus,dsDNA
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9555.0,Papio anubis,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,59473.0,Pipistrellus nathusii,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,59474.0,Pipistrellus pipistrellus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9534.0,Chlorocebus aethiops,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9606.0,Homo sapiens,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9615.0,Canis lupus familiaris,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9823.0,Sus scrofa,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,203696.0,Myotis pilosus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,225399.0,Myotis chinensis,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,105273.0,Vespertilio sinensis,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,27674.0,Corynorhinus rafinesquii,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9402.0,Pteropus alecto,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9408.0,Rousettus leschenaultii,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9544.0,Macaca mulatta,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,89399.0,Rhinolophus sinicus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9432.0,Miniopterus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9433.0,Miniopterus schreibersii,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9739.0,Tursiops truncatus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9913.0,Bos taurus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9704.0,Zalophus californianus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9598.0,Pan troglodytes,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9541.0,Macaca fascicularis,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9874.0,Odocoileus virginianus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,77214.0,Eidolon helvum,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9796.0,Equus caballus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,10141.0,Cavia porcellus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,10090.0,Mus musculus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,39030.0,Apodemus agrarius,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,29073.0,Ursus maritimus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,10009.0,Tamiasciurus hudsonicus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,55149.0,Sciurus vulgaris,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9407.0,Rousettus aegyptiacus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9539.0,Macaca,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9549.0,Macaca sp.,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,60710.0,Chlorocebus pygerythrus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9556.0,Papio cynocephalus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9592.0,Gorilla,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9597.0,Pan paniscus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,61622.0,Rhinopithecus roxellana,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9528.0,Cercopithecinae,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,30543.0,Conepatus leuconotus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,202457.0,Plecturocebus cupreus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.36,0.06,0.36,0.17,,0.15,,,,0.21,,0.22,,0.19,,9394.0,Tupaia,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Aviadenovirus,10552,0.07,,,0.09,,,,,,,,,,,,8855.0,Cairina moschata,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Aviadenovirus,
Aviadenovirus,10552,0.07,,,0.09,,,,,,,,,,,,8843.0,Anser anser,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Aviadenovirus,
Aviadenovirus,10552,0.07,,,0.09,,,,,,,,,,,,8930.0,Columbidae,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Aviadenovirus,
Aviadenovirus,10552,0.07,,,0.09,,,,,,,,,,,,8932.0,Columba livia,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Aviadenovirus,
Aviadenovirus,10552,0.07,,,0.09,,,,,,,,,,,,176045.0,Poicephalus senegalus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Aviadenovirus,
Aviadenovirus,10552,0.07,,,0.09,,,,,,,,,,,,523728.0,Poicephalus rufiventris,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Aviadenovirus,
Aviadenovirus,10552,0.07,,,0.09,,,,,,,,,,,,178885.0,Psittacara leucophthalmus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Aviadenovirus,
Aviadenovirus,10552,0.07,,,0.09,,,,,,,,,,,,9103.0,Meleagris gallopavo,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Aviadenovirus,
