name,taxid,ERR14789353,ERR14789354,ERR14789355,ERR14789356,ERR14789357,ERR14789358,ERR14789359,ERR14789360,ERR14789361,ERR14789362,ERR14789363,ERR14789364,ERR14789365,ERR14789366,ERR14789367,host tax id,host name,realm,kingdom,phylum,class,order,family,genus,species,baltimore_class
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,27674.0,Corynorhinus rafinesquii,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9402.0,Pteropus alecto,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9408.0,Rousettus leschenaultii,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9544.0,Macaca mulatta,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,89399.0,Rhinolophus sinicus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9432.0,Miniopterus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9433.0,Miniopterus schreibersii,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9739.0,Tursiops truncatus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9913.0,Bos taurus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9704.0,Zalophus californianus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9598.0,Pan troglodytes,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9541.0,Macaca fascicularis,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9874.0,Odocoileus virginianus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,77214.0,Eidolon helvum,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9796.0,Equus caballus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,10141.0,Cavia porcellus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,10090.0,Mus musculus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,39030.0,Apodemus agrarius,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,29073.0,Ursus maritimus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,10009.0,Tamiasciurus hudsonicus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,55149.0,Sciurus vulgaris,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9407.0,Rousettus aegyptiacus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9539.0,Macaca,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9549.0,Macaca sp.,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,60710.0,Chlorocebus pygerythrus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9556.0,Papio cynocephalus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9592.0,Gorilla,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9597.0,Pan paniscus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,61622.0,Rhinopithecus roxellana,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9528.0,Cercopithecinae,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,30543.0,Conepatus leuconotus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,202457.0,Plecturocebus cupreus,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Mastadenovirus,10509,0.05,0.25,,0.47,,,0.1,,0.85,,0.09,,,,,9394.0,Tupaia,Varidnaviria,Bamfordvirae,Preplasmiviricota,Polisuviricotina,Pharingeaviricetes,Rowavirales,Adenoviridae,Mastadenovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,8855.0,Cairina moschata,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,9544.0,Macaca mulatta,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,60711.0,Chlorocebus sabaeus,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,9606.0,Homo sapiens,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,40674.0,Mammalia,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,9925.0,Capra hircus,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,8782.0,Aves,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,9031.0,Gallus gallus,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,9534.0,Chlorocebus aethiops,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,93934.0,Coturnix japonica,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,203696.0,Myotis pilosus,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,103695.0,Pogona vitticeps,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,10090.0,Mus musculus,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,9704.0,Zalophus californianus,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,9430.0,Desmodus rotundus,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,8843.0,Anser anser,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,176066.0,Myiopsitta monachus,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,8516.0,Iguana,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,8574.0,Boa constrictor,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,8690.0,Viperinae,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Dependoparvovirus,10803,,0.21,,,,,0.08,0.12,,,,,,,,51751.0,Python regius,Monodnaviria,Shotokuvirae,Cossaviricota,Quintoviricetes,Piccovirales,Parvoviridae,Parvovirinae,Dependoparvovirus,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,35608.0,Artemisia annua,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus ARTVA,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,69266.0,Vaccinium corymbosum,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus BSSV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,472369.0,Vaccinium angustifolium,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus BSSV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,3394667.0,Vaccinium sp.,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus BSSV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,4509.0,Dactylis glomerata,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus CFMV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,4565.0,Triticum aestivum,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus CFMV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,112607.0,Cymbidium goeringii,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus CYCMV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,80369.0,Imperata cylindrica,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus IYMV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,1056900.0,Ophiuros exaltatus,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus IYMV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,3879.0,Medicago sativa,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus LTSV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,78534.0,Trigonella foenum-graecum,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus LTSV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,3649.0,Carica papaya,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus PLYV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,126903.0,Physalis peruviana,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus PHYRMV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,4530.0,Oryza sativa,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus RYMV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,4577.0,Zea mays,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus ROMOV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,4498.0,Avena sativa,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus RGMOV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,206309.0,Sesbania grandiflora,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SEMV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,8570.0,Serpentes,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SMAMV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,81866.0,Nicotiana clevelandii,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SNMOV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,85267.0,Solanum nodiflorum,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SNMOV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,3885.0,Phaseolus vulgaris,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SBMV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,3847.0,Glycine max,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SCPMV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,3915.0,Vigna mungo,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SCPMV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,3917.0,Vigna unguiculata,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SCPMV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,3162414.0,Rubus sp.,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SOMV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,3900.0,Trifolium subterraneum,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus SCMOV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,3711.0,Brassica rapa,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus TROV,
Sobemovirus,12137,,,,,,,,,,,,0.18,,,,49454.0,Nicotiana velutina,Riboviria,Orthornavirae,Pisuviricota,Pisoniviricetes,Sobelivirales,Solemoviridae,Sobemovirus,Sobemovirus VTMOV,
Tombusvirus,12141,0.03,0.16,,,,,0.13,0.16,,,,,,,,,,,,,,,,,,
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,3864.0,Lens culinaris,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,3870.0,Lupinus albus,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,3885.0,Phaseolus vulgaris,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,3888.0,Lathyrus oleraceus,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,3906.0,Vicia faba,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,3907.0,Vicia faba var. minor,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,3912.0,Vicia narbonensis,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,3920.0,Vigna unguiculata subsp. unguiculata,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,4076.0,Datura stramonium,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,4100.0,Nicotiana benthamiana,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,4102.0,Petunia x hybrida,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,49792.0,Anagyris,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,49793.0,Anagyris foetida,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,81866.0,Nicotiana clevelandii,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,118703.0,Nicotiana megalosiphon,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,299721.0,Sulla coronaria,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,1215880.0,Vicia faba var. major,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus anagyris,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,172790.0,Solanum phureja,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus latandigenum,+ssRNA
Tymovirus,12148,,0.18,,,,,,0.09,,,,,,,,4088.0,Nicotiana quadrivalvis var. bigelovii,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Tymovirales,Tymoviridae,Tymovirus,Tymovirus mosandigenum,+ssRNA
